5.1,174,13.6,0,37.9,11.8,0.013,0.027,0.025,0.002,0.1,1108.4
5.9,167,14.6,0,35,16.2,0.01,0.053,0.029,0.023,0.3,1022.616667
6.6,167,16.4,0,32.9,15.5,0.015,0.049,0.026,0.023,0.3,1046.016667
7.3,153,19.3,0,28.4,19.2,0.019,0.044,0.024,0.019,0.2,1021.508475
6.8,145,22.2,0,22.6,16.3,0.028,0.034,0.021,0.013,0.2,1034.55
6.4,169,24.6,0,16.6,13.8,0.038,0.021,0.014,0.006,0.1,1041.118644
6.1,173,26.3,0,12,8,0.047,0.008,0.006,0.002,0,1154.3
5,173,27.4,0,8.9,4.6,0.048,0.004,0.003,0.001,0,1547.283333
4.2,208,28,0,8.1,5.6,0.047,0.004,0.003,0.001,0,1320.683333
3,229,28.3,0,7.2,4.3,0.049,0.004,0.003,0,0,1144.473684
1.8,355,27.9,0,9.7,4.4,0.046,0.005,0.005,0,0,1178.719298
2.6,353,26.5,0,13.6,5.2,0.038,0.011,0.01,0,0,1118.881356
1.3,218,23,0,22.5,7.3,0.023,0.02,0.02,0,0.1,1137.559322
2.8,178,21.4,0,23.6,11.7,0.004,0.047,0.041,0.005,0.5,1236.316667
3.8,184,21,0,20.5,9.5,0.005,0.043,0.039,0.003,0.4,1369.45
4.9,172,21,0,19.5,7.3,0.009,0.043,0.036,0.006,0.4,1702.65
5.3,169,20.9,0,19.2,6.5,0.01,0.034,0.032,0.001,0.3,1412.083333
6.4,157,21,0,18.7,6.1,0.019,0.022,0.022,0,0.1,1135.5
,,,,,,0.172,,,,,
,,,,,,2.674418605,,,,,
