1216,32.25,502,6.875,10.036,9.25,41.33
1211,32.64,493,6.035,10.316,8.667,41.18
1222,32.75,498,6.107,9.732,9.232,41.07
1214,32.84,494,6.667,10.246,9.86,41.07
1218,32.64,500,6.482,10.161,9.625,41.21
1234,32.82,520,7.018,10.053,9.175,41.33
1234,32.41,531,6.211,9.368,9.211,41.87
1225,31.72,514,5.857,8.518,7.714,42.01
1242,32.68,540,7.632,10.491,10.263,42.12
1247,32.47,558,5.86,10.316,9.333,42.37
1254,32.75,570,5.911,9.536,8.875,42.47
1240,32.36,549,6.053,8.596,8.07,42.57
1245,32.26,555,5.964,8.625,8.393,42.59
1254,32.73,567,6.368,9.158,9.105,42.7
1241,32.06,565,5.964,9.554,8.696,42.83
1240,32.26,551,5.316,8.579,8.211,42.65
1219,32.09,523,6.179,8.732,8.071,42.33
1223,31.92,517,5.982,8.842,8.456,42.08
1212,31.93,501,6.464,10.625,9.25,41.71
1238,32.71,531,7.263,10.719,9.263,41.62
1213,41.4,509,6.768,9.554,9.375,41.6
1212,32.43,498,6.421,10.123,9.053,41.37
1218,32.94,504,6.737,11.07,9.404,41.11
1206,32.46,484,7.281,10.07,9.579,41.01
1216,32.65,494,6.821,10.054,9.464,40.99
1230,33.13,507,6.298,9.772,8.93,40.95
1238,33.4,530,6.411,9.696,8.607,41.3
1216,32.54,499,6.625,11.232,9.929,41.21
1206,32.56,488,6.661,9.339,8.821,40.98
1206,32.47,477,7.175,10.281,9.877,40.79
1209,32.87,474,7.589,10.875,10.411,40.54
1209,33.05,479,7.544,11.702,10.596,40.65
1227,33.44,498,6.893,9.625,8.821,40.72
1228,33.33,508,7.246,11.456,10.439,40.95
1237,33.5,525,6.464,9.589,9.054,41.17
1233,33.2,523,6.404,9.351,8.842,41.45
1211,32.44,492,6.625,9.196,8.571,41.28
1221,32.82,499,6.544,9.088,8.789,41.25
1216,32.33,498,6.86,10.175,9.509,41.44
1227,32.62,513,7.286,10.286,9.554,41.48
1241,32.71,533,6.14,9.614,8.684,41.6
1231,32.51,525,5.536,9.393,8.125,41.71
1235,32.41,532,5.912,9.965,8.842,41.82
1240,32.3,534,6.429,9.893,8.857,41.94
1256,32.97,568,6.439,10.737,9.737,42.16
1236,32.3,538,5.196,8.554,8.304,42.16
1237,32.59,542,5.754,7.842,7.702,42.09
1236,32.49,535,6.857,10.411,10.196,42.08
1221,32.1,522,6.088,8.368,7.93,41.89
1222,32.03,510,5.929,8.786,7.911,41.67
1222,31.75,509,6.105,9.193,8.105,41.57
1222,31.95,514,6.649,10.526,8.807,41.58
1236,32.6,533,7.054,8.839,8.679,41.66
1222,32.33,514,5.667,9.509,9.053,41.58
1235,32.23,543,5.439,9.386,7.93,41.6
1228,32.23,535,5.161,7.375,6.804,41.62
1217,31.75,515,4.649,7.544,6.474,41.44
1234,32.04,529,5.143,7.643,7.268,41.37
1241,32.14,539,5.018,8.544,7.825,41.45
1237,31.95,539,5.589,8.304,7.607,41.55
1238,31.85,540,5.491,8.333,8,41.6
1223,31.96,522,5.482,7,6.696,41.3
1235,32.73,538,5.526,8.807,7.754,41.3
1220,32.36,512,5.161,7.411,6.768,41.01
1214,32.09,499,5.246,7.789,7.263,40.77
1212,32.41,495,4.518,6.339,6.107,40.34
1214,32.99,504,4.175,5.474,5.263,40.23
1203,32.43,483,4.286,5.411,5.411,39.85
1212,32.82,483,4.667,6.842,6.316,39.77
1217,32.81,496,5.268,7.786,7.643,39.91
1204,32.64,477,4.772,7.07,6.702,39.82
1228,32.99,511,4.333,6,5.93,40.27
1226,32.89,505,3.982,5.614,5.333,40.23
1212,32.52,488,3.857,5.571,5.214,40.06
1218,32.71,493,4.246,7.246,6.404,40
1227,33.28,511,4.018,6.196,5.554,40.12
1217,32.79,493,4.263,6.596,5.719,40.07
1232,33.28,515,4.589,7.107,6.286,40.13
1237,33.47,532,3.632,5.789,5.456,40.27
1217,32.59,505,3.786,5.911,5.714,40.38
1234,32.78,519,4.596,7.175,6.439,40.46
1239,32.86,533,3.929,5.75,5.518,40.61
1233,32.76,530,3.842,5.561,5.263,40.74
1223,32.49,514,3.268,6.125,4.732,40.5
1227,32.49,523,3.596,5.368,4.754,40.48
1233,32.39,533,3.179,5.589,4.607,40.51
1234,32.28,538,2.719,4.456,4.456,40.7
1240,32.56,548,3.456,5.14,4.825,40.88
1222,32.1,523,2.732,4.786,4.429,40.54
1226,32.21,517,3.842,6.035,5.684,40.29
1210,32.03,504,3.357,5.429,5.107,40.15
1215,32.33,502,3.158,5.684,5.246,39.88
1212,32.15,494,3.982,6.214,5.25,39.67
1221,32.46,505,3.07,4.912,4.228,39.54
1223,32.64,510,3.536,6.196,5.268,39.63
1246,32.73,548,2.947,4.912,4.439,39.77
1254,32.99,799,2.929,4.25,4.125,40.13
1234,32.31,547,2.404,4.526,4.158,40.12
1237,32.31,543,3.754,5.649,4.982,40.27
1220,31.73,518,3.5,6.554,5.089,40.16
1211,31.48,500,3.281,5.333,4.667,39.81
1224,32.15,510,3.339,5.625,5.089,39.66
1220,31.96,1220,2.895,5.175,4.632,39.73
1246,32.79,556,3,4.93,4.368,40.16
1230,32.2,542,3.357,5.696,4.571,40.39
1241,32.68,546,2.105,5.228,4.298,40.38
1230,31.72,530,3.018,5.304,4.964,40.41
1242,31.72,4095,3.439,5.035,4.702,40.38
1235,32.01,544,3.089,4.571,4.268,40.46
1239,31.52,547,3.667,6.404,5.754,40.53
1242,31.8,556,3.768,6.107,5.143,40.67
1230,31.22,543,3.702,5.316,5.14,40.67
1217,30.94,521,3.661,5.125,4.946,40.45
1224,31.35,523,3.491,5.719,5.333,40.1
1217,31.46,517,3.232,5,4.893,39.94
1222,31.37,522,3.807,5.526,4.737,39.91
1213,31.38,512,3.789,5.895,5.035,39.7
1215,31.48,515,3.911,6.857,5.893,39.69
1226,31.76,521,4.375,6.804,5.804,39.62
1207,31.59,497,4.035,8.105,6.825,39.43
1213,31.78,493,4.625,7.839,7.107,39.4
1220,31.78,505,4.088,6.825,6.368,39.4
1214,31.59,500,3.875,6.554,6.018,39.47
1213,31.59,498,3.895,6.684,5.86,39.41
1214,31.49,493,4.589,7.125,6.982,39.48
1220,31.68,497,4.211,6.772,6.579,39.32
1206,31.68,484,3.411,5.5,5.375,39.32
1226,32.26,502,4.175,6.439,6.088,39.43
1204,31.59,484,4.464,7.571,6.839,39.4
1211,31.89,486,4.632,8.368,6.632,39.28
1203,31.6,477,4.661,6.607,6.607,39.13
1212,31.99,487,4.228,6.947,6.596,39.17
1222,32.18,495,4.232,7.75,6.875,39.1
1232,32.75,511,4.702,7.526,5.912,39.35
1238,32.84,1312,4.089,5.696,5.518,39.43
1239,32.44,536,4.596,6.842,6.526,39.7
1230,31.67,522,3.714,6.071,5.893,39.63
1231,31.09,529,3.228,5.737,5.123,39.75
1234,31.17,544,2.804,4.464,3.982,39.85
1217,30.7,523,2.263,3.842,3.737,39.75
1221,30.9,519,2.143,3.321,3.321,39.67
1237,31.38,542,2.404,3.965,3.807,39.62
1229,31.18,531,2.482,4.304,3.589,39.64
1228,30.99,535,2.667,4.421,3.825,39.72
1219,30.8,524,2.304,4.071,3.875,39.59
1245,31.38,557,2.404,3.351,3.316,39.67
1233,31.09,554,1.786,3.357,2.964,39.67
1227,31.28,543,2.509,3.526,3.526,39.7
1225,30.7,529,3.036,4.821,4.196,39.59
1223,30.8,524,2.211,3.789,3.193,39.57
1213,30.43,517,2.286,4.107,4,39.41
1223,30.91,526,2.088,3.632,3.456,39.35
1228,31.02,529,1.912,3.789,3.246,39.22
1231,31.02,536,1.768,2.696,2.357,39.09
1230,31.12,547,1.719,4.333,3.351,39.11
1228,30.83,541,0.714,2.393,1.571,39.09
1228,30.73,543,0.93,2.491,1.912,39.17
1240,31.12,552,1.679,2.911,2.089,39.29
1237,31.22,556,1.351,2.614,2.404,39.3
1239,31.59,564,1.161,2.214,1.911,39.32
1236,30.93,552,0.86,2.263,1.982,39.26
1245,31.4,575,1.893,3.232,2.929,39.41
1233,30.63,551,1.07,2.439,2.123,39.28
1237,30.82,554,2,3.228,3.158,39.41
1246,30.82,573,1.196,2.196,2.125,39.5
1247,30.99,575,1.807,3.333,3,39.62
1241,30.41,571,1.071,2.411,1.821,39.66
1240,30.41,574,1.211,3.404,2.404,39.6
1255,30.7,605,0.632,1.526,1.105,39.75
1244,30.11,583,0.911,1.679,1.464,39.94
1251,30.3,590,0.667,1.93,1.807,39.91
1237,30.01,583,1.357,2.518,2.214,39.94
1230,29.83,558,1,2.175,1.965,39.67
1224,29.85,547,0.75,2.089,1.786,39.44
1234,30.33,551,0.947,2.018,1.649,39.4
1221,30.05,539,0.589,2.643,1.75,39.28
1236,30.54,556,0.982,2.333,2.14,39.26
1240,30.83,567,0.607,1.875,1.5,39.29
1230,30.35,552,1.088,2.263,2.018,39.28
1231,30.35,553,1.232,2.107,1.839,39.22
1237,30.43,559,1.123,2.737,1.947,39.32
1245,30.62,580,0.982,2.607,1.857,39.36
1243,30.52,574,0.719,1.912,1.667,39.51
1238,30.24,572,0.607,2.036,1.304,39.36
1253,30.62,591,0.893,1.571,1.571,39.51
1244,30.72,574,1.404,2.105,2.105,39.47
1243,30.82,571,0.964,2.661,2.071,39.32
1235,30.54,560,1.07,2.316,1.754,39.23
1247,31.02,581,0.911,2.143,1.661,39.07
1245,30.44,574,0.684,1.737,1.474,39.14
1245,30.85,578,0.895,1.754,1.684,38.99
1243,30.85,580,2.196,3.25,3.25,38.95
1241,30.94,569,0.667,2.263,1.509,38.87
1232,30.57,561,0.732,1.571,1.089,38.76
1228,30.47,552,0.807,2.368,2.316,38.74
1220,29.99,547,1.036,1.929,1.929,38.78
1217,29.99,532,0.614,1.456,1.298,38.74
1235,30.57,551,0.054,0.625,0.357,38.61
1249,31.15,1249,0.614,2.123,1.474,38.59
1254,31.05,594,0.75,1.589,1.286,38.78
1234,30.47,559,0.821,1.75,1.286,38.78
1247,31.15,575,0.737,1.105,1,38.68
1237,30.96,560,0.982,2.768,1.893,38.65
1249,31.25,577,1.228,1.982,1.684,38.63
1250,31.73,576,0.607,0.946,0.911,38.63
1255,32.02,594,0.474,1.368,1.123,38.71
1249,32.12,586,0.211,2.544,1.649,38.74
1243,31.71,565,1.107,2.018,2.018,38.81
1246,31.83,563,2.536,3.839,3.839,38.78
1253,32.02,577,1.982,2.912,2.912,38.68
1241,32.02,555,1.737,3.561,3.474,38.68
1244,32.02,559,2.25,4.5,3.393,38.63
1243,32.33,552,2.333,3.702,3.526,38.53
1246,32.23,559,2.821,3.411,3.411,38.46
1236,32.04,551,3.07,4.737,4.333,38.41
1238,32.06,544,2.946,4.143,3.804,38.18
1257,32.24,581,1.614,3.772,2.877,38.2
1255,32.65,595,2.018,3.667,3.544,38.01
1248,32.84,578,1.571,3.286,2.536,37.96
1233,32.36,546,2.105,4.474,3.702,37.91
1238,32.67,543,2.482,3.964,3.696,37.7
1241,32.76,552,1.93,3.474,3.263,37.72
1237,32.76,540,2.018,3.643,3.304,37.62
1241,32.87,544,2.018,3.456,3.298,37.49
1258,33.26,581,1.482,2.768,2.125,37.44
1246,33.26,563,1.947,3.912,3.702,37.34
1248,33.75,557,2.464,4.679,4.018,37.31
1251,33.84,565,2.614,4.351,3.772,37.31
1257,33.86,577,2.807,3.737,3.737,37.25
1251,33.67,574,1.911,2.732,2.714,37.18
1256,34.06,576,2,4.246,3.667,37.13
1260,33.88,597,1.679,3.143,2.643,37.03
1260,33.69,599,2,3.789,3.404,37.02
1250,33.69,573,2.684,4.298,3.421,36.95
1251,33.59,572,2.429,3.679,3.518,36.78
1252,33.7,572,1.93,2.877,2.877,36.71
1261,33.99,588,2.429,3.196,2.964,36.73
1266,34.09,606,1.807,3.281,2.526,36.68
1252,33.99,574,2.518,4.179,3.732,36.64
1246,34.2,558,2.193,3.719,3.456,36.47
1249,34.3,559,2.411,3.679,3.625,36.38
1250,34.5,556,2.421,3.93,3.684,36.31
1249,34.61,559,2.857,4.286,3.821,36.25
1251,34.7,543,2,3.544,3.105,36.07
1252,34.8,564,2.036,4.393,3.482,36.05
1253,34.92,565,2.316,4.421,3.789,35.92
1251,35.02,562,3.161,4.839,4.839,35.89
1254,35.02,563,3.158,5.404,5.035,35.75
1261,35.7,577,2.857,4.054,4.036,35.75
1275,36.2,611,2.5,4.321,3.571,35.6
1266,35.93,597,3.439,5.439,5.053,35.48
1267,35.73,598,2.667,4.667,4.351,35.41
1271,36.02,606,3.339,5.982,5.089,35.28
1271,36.02,606,4.298,6.807,6.386,35.29
1269,36.02,603,3.768,6.232,5.804,35.29
1270,36.14,608,3.947,5.947,5.053,-1000
1273,36.14,620,3.196,5,4.946,35.15
1277,36.04,631,3.509,5,4.263,35.06
1279,36.06,645,2.464,4.107,3.714,34.96
1255,36.25,579,4.281,6.158,5.825,34.97
1257,36.25,569,4.161,37.964,6.089,34.87
1252,36.16,563,4.263,6.175,5.596,34.8
1252,35.86,556,4.054,5.839,5.125,34.78
1289,36.25,624,4.053,5.263,5.228,34.77
1314,37.35,720,4.107,6.107,5.732,34.62
1314,37.93,728,5.125,7.964,6.821,34.54
1319,37.75,767,4.667,8.053,7.158,34.35
1328,38.06,806,4,6.375,6.071,34.25
1323,37.87,814,3.105,5.684,4.632,34.13
1319,37.87,800,4.125,6.196,6.018,-1000
1329,37.77,821,3.982,6,5.211,34.12
1336,37.77,859,2.661,3.982,3.768,34.12
1336,37.87,868,3.07,4.614,4.193,34.05
1338,38.06,878,2.193,3.982,3.912,34.03
1339,38.38,881,4.304,6.768,6.339,33.95
1342,39.06,884,3.947,6.404,5.526,33.9
1349,39.45,913,5.643,8.804,8.304,33.79
1354,39.36,932,6.053,8.333,7.667,33.81
1346,39.28,912,5.25,8.589,7.821,33.71
1345,39.18,904,5.544,8.474,7.772,33.56
1349,39.08,925,5.411,8.071,7.464,33.59
1354,39.08,953,4.404,6.632,5.877,33.59
1359,39.98,973,5.088,7.579,7.404,33.49
1353,40.76,943,5.286,7.625,7.232,33.5
1344,40.95,907,7.807,12.842,11.772,33.34
1354,41.07,923,6.196,10.589,9.732,33.09
1353,41,935,4.684,7.07,6.439,32.94
1352,41.29,937,3.071,5.429,5.036,32.84
1334,40.7,885,3.632,5.789,5.053,32.78
1325,40.63,817,3.375,7.357,5.768,32.66
1331,40.92,821,2.649,5.105,4.579,32.67
1336,40.92,846,2.75,4.589,4.036,32.57
1336,40.92,856,2.526,4.07,3.877,32.6
1336,41.99,849,2.911,4.196,4.179,32.52
1342,41.52,886,3.807,5.965,5.561,32.3
1331,41.64,855,3,5.857,5.304,32.06
1322,41.66,826,3.649,5.596,5.351,31.93
1299,41.58,731,3.286,5.661,4.661,31.63
1309,42.08,728,3.123,5.895,5.333,31.54
1303,41.9,706,3.268,5.732,5.643,31.38
1296,42.1,686,2.421,4.246,4.088,31.31
1302,42.41,697,4.286,6.089,5.696,31.2
1301,42.51,702,4.456,6.439,5.754,31.19
1310,42.71,721,3.911,6.839,5.982,31.09
1323,43.1,737,3.789,7.088,5.912,31.04
1309,43.19,718,4.196,6.804,5.732,31.07
1308,43.22,712,4.333,7.825,6.263,31.02
1314,43.71,723,4.679,7.036,6.643,30.82
1313,43.83,729,4.807,7.298,7.298,30.76
1327,44.22,758,4.464,7.429,6.464,30.67
1319,44.22,763,4.965,7.842,6.649,30.62
1324,44.52,775,4.089,6.196,6.143,30.69
1329,44.32,781,3.579,7.632,6.912,30.67
1334,44.42,793,3.839,6.482,5.625,30.58
1318,44.62,791,4.789,7.719,6.86,30.58
1323,44.91,802,4.875,8.893,7.643,30.64
1318,44.52,790,4.07,7.772,7.123,30.58
1317,44.52,788,4.518,7.25,6.286,30.58
1327,44.62,812,5.316,7.772,7.351,30.65
1324,44.62,821,4.196,6.179,6.179,30.69
1334,44.62,845,5.053,8.737,8.632,30.69
1329,44.32,833,4.75,7.946,7.857,30.77
1323,44.3,814,4.14,7.053,6.246,30.86
1324,44.12,801,4.839,8.857,7.804,30.73
1330,44.22,812,5.035,8.14,7.649,30.67
1328,43.93,810,4.946,9.214,8.268,30.75
1347,44.52,845,5.351,9.158,8.175,30.67
1337,44.02,854,4.75,7.518,7.089,30.67
1335,44.12,857,6.053,9.86,8.526,30.72
1339,44.32,887,6.286,9.107,8.964,30.73
1336,44.62,892,6.596,9.702,9.474,30.76
1346,44.22,949,5.842,9.877,9.193,30.73
1341,44.2,921,4.947,7.754,7.158,30.82
1340,44.49,910,5.607,9.5,8.661,30.86
1347,44.49,921,5.982,9.965,8.93,30.86
1346,44.42,942,7,11.786,11.036,30.7
1355,45.4,976,5.825,9.649,8.684,30.6
1321,44.15,919,6.696,10.982,10.321,30.51
1337,44.44,897,5.825,9.14,8.86,30.47
1323,44.24,855,7.411,10.25,9.304,30.34
1314,44.26,812,5.386,9.877,7.491,30.17
1313,44.17,790,4.875,8.054,7.696,30.26
1314,44.36,792,5.193,10.263,8.421,30.13
1312,44.46,803,5.196,9.75,7.982,30.19
1294,43.68,747,5.86,9.281,8.333,30.17
1305,43.87,745,5.589,9.679,8.929,30.16
1306,44.17,750,4.737,8.596,7.333,30.19
1282,43.68,649,4.614,8.807,7.684,30.17
1272,43.48,635,5.946,8.625,8.036,30.08
1274,43.48,619,3.965,7.053,6.561,30.26
1277,43.48,629,3.536,6.696,5.982,30.2
1275,43.46,623,5.228,7.93,7.596,30.34
1285,43.08,645,3.911,7.411,6.893,30.29
1284,42.96,653,4.965,7.281,6.772,30.47
1273,42.96,620,3.965,6.474,5.912,-1000
1270,43.16,600,3.964,6.929,6.554,30.42
1279,43.46,1056,4.386,6.825,6.351,30.31
1287,43.18,1287,3.464,6.5,5.643,30.17
1283,43.48,653,4.965,7.737,6.912,30.2
1274,42.99,622,4.339,5.625,5.589,30.1
1296,43.6,663,3.93,7.772,6.333,30.02
1285,43.4,670,4.589,7.679,7.161,30
1285,43.28,654,4.053,6.526,6.07,30.07
1290,43.77,665,4.702,6.895,6.035,30.24
1288,43.68,662,4.589,6.929,6.696,30.19
1296,43.77,680,3.579,7.14,6.614,30.27
1288,43.65,667,4.393,7.679,6.518,30.37
1274,42.99,631,3.649,5.737,5.491,30.24
1287,43.36,654,4.357,7.589,6.643,30.31
1304,43.75,705,3.965,7.053,6.333,30.35
1323,43.68,779,4.804,8.107,7.25,30.24
1332,43.85,830,4.421,6.649,6.123,30.37
1324,43.75,821,4.661,6.5,6.339,30.32
1325,44.54,818,4.596,8.211,6.825,30.38
1321,44.24,811,4.75,8.714,7.214,30.37
1317,44.05,800,4.509,7.842,6.947,30.37
1314,44.05,785,4.196,6.911,5.929,30.43
1312,43.75,768,4.404,6.895,6.316,30.49
1314,44.05,764,3.214,5.679,5.018,30.55
1254,42.47,633,4.421,7.965,6.509,30.46
1256,42.49,584,3.071,4.107,4.107,30.27
1278,43.26,618,2.965,4.754,4.404,30.42
1293,43.36,666,3.554,5.875,5.518,30.43
1287,42.86,655,3.404,6.737,6.193,30.31
1284,42.77,647,2.946,5.071,5.071,30.38
1285,42.96,648,3.018,6.175,5.491,30.46
1293,43.46,661,3.518,6.196,5.857,30.34
1298,43.95,676,3.351,6.035,5.579,30.34
1293,43.68,680,4.679,7.25,6.696,30.26
1304,44.56,706,5.175,7.596,6.947,30.2
1310,44.66,728,4.929,7.964,7.482,30.23
1320,43.97,775,4.561,6.333,6.193,30.16
1304,43.77,743,3.75,5.804,5.089,30.13
1268,43.89,645,4.316,6.175,6.105,29.94
1286,44.4,642,3.286,6.5,5.661,29.74
1299,-1000,690,4.07,5.877,5.123,29.67
1304,45,711,3.982,6.316,5.439,29.67
1301,44.6,711,3.911,6.036,5.821,29.78
1285,44.11,669,3.719,5.544,5.246,29.73
1274,43.62,629,3.263,5.842,5.088,29.8
1294,43.99,657,3.536,5.446,5.036,29.97
1313,45.07,731,3.965,6.842,6.632,30
1305,44.78,722,4.036,6.446,6.107,29.98
1301,44.58,709,3.842,8.316,7.193,30.02
1314,44.58,743,7.339,10.429,9.482,29.98
1313,44.68,751,5.719,8.807,7.544,30.04
1315,44.58,757,6.357,9.125,8.482,29.95
1300,44.19,722,5.544,8.368,8.018,29.89
4095,44.48,753,7.643,10.929,9.679,29.97
1323,44.9,782,6.614,10.228,9.07,29.74
1331,45,817,7.304,13.125,11.161,29.79
1335,45.17,847,5.702,9.614,8.018,29.83
1342,45.78,895,4.632,8.772,7.246,29.74
1346,45.17,916,4.625,6.714,5.732,29.85
1350,45.09,949,3.86,6.404,5.825,29.78
1352,45.78,968,4.625,7.054,6.786,29.79
1354,45.59,985,5.526,8.947,7.772,29.73
1357,46.18,1005,5.982,8.071,7.839,29.65
1358,46.28,1020,5.456,7.544,7.333,-1000
1323,45.81,906,5.071,8.107,7.875,29.36
1313,46.03,827,5.474,8.368,8.298,29.21
1317,46.62,797,4.053,7.912,6.702,29.27
1318,46.62,790,4.929,8.071,7.75,29.14
1308,46.04,756,3.965,6.14,5.684,28.98
1310,46.17,777,4.571,7.804,6.732,28.78
1313,46.25,792,3.912,7.965,6.509,28.93
1312,46.15,778,4.857,7.696,7.018,28.88
1329,46.44,821,4.333,6.737,6.316,28.88
1325,46.88,823,4.404,7.579,7.07,28.58
1313,46.78,807,5.214,9.036,8.071,28.48
1322,47.28,822,5.105,8.018,7.737,28.39
1332,47.89,848,5.464,8.732,8,28.24
1351,47.99,886,4.421,7.456,6.579,28.24
1338,47.4,874,4.696,7.554,6.625,28.22
1328,47.5,857,4.509,7.842,7.105,28.22
1330,47.6,863,4.25,6.964,6.018,28.18
1324,47.69,844,5.035,7.86,6.93,28.17
1323,47.91,830,3.893,7.375,7,28.11
1323,48.21,828,4.684,6.93,6.579,27.99
1315,48.03,799,4.875,7.839,7.25,27.85
1314,47.74,790,5.579,8.684,8.14,27.85
1316,47.91,796,4.789,6.807,6.772,27.88
1318,47.81,799,4.643,6.946,6.411,27.9
1313,47.91,790,4.386,7.035,6.596,27.9
1304,47.62,736,3.772,6.965,6.404,27.9
1295,47.22,716,4.054,6.375,6.018,27.96
1308,47.32,736,3.982,6.825,5.982,28.12
1297,46.91,716,2.786,6.071,4.071,28.18
1308,47.5,743,3.754,6.281,5.421,28.25
1310,47.2,745,3.875,7.214,6.214,28.25
1322,47.6,789,3.614,7.439,6.053,28.21
1308,47.4,763,4.054,8.768,7.214,28.18
1294,47.32,710,4.351,6.333,6.018,28.09
1283,47.13,673,2.679,5.875,5.125,28.02
1287,47.22,667,3.263,5.474,5.333,27.97
1283,47.03,660,4.268,5.75,5.732,28
1294,46.91,678,2.912,5.421,5.07,28.18
1297,46.91,702,2.357,3.518,3.018,28.33
1288,46.81,670,3.509,5.789,5.088,28.3
1293,46.69,684,2.893,5.696,4.589,28.39
1306,46.69,731,3.088,5.702,4.614,28.48
1298,46.39,706,2.351,5.316,4.789,28.56
1305,46.39,734,2.825,6.754,5.193,28.56
1296,46.56,723,2.964,5.786,4.625,28.67
1307,47.08,730,3.14,5.105,4.86,28.46
1301,47.4,722,3.464,5.5,4.982,28.36
1281,46.81,669,2.982,4.877,4.684,28.19
1269,46.73,618,2.554,4.679,4.607,28.02
1276,46.73,621,3.439,4.807,4.632,27.92
1283,47.47,642,3.286,6.393,5.179,27.6
1288,48.26,689,3.263,6.491,5.333,27.49
1264,47.78,611,2.554,4.911,4.25,27.31
1260,47.69,591,2.807,4.912,4.263,27.22
1263,47.89,586,3.411,5.232,4.929,27.18
1259,47.69,576,3.07,5.421,4.281,27.18
1265,47.91,586,3,5.679,5.089,27.06
1250,47.61,569,3,5.614,4.474,26.95
551,48.13,550,3.14,5.456,4.895,26.82
1245,48.03,536,2.768,5.5,4.554,26.77
1247,47.93,534,2.684,5.193,4.526,26.89
1242,47.83,527,3.196,5.661,5.429,26.82
1237,47.74,512,3.281,5.86,4.807,26.89
1246,47.81,527,2.375,4.214,3.5,27.06
1252,47.49,541,2.439,5.035,4.281,27.24
1259,47.17,561,1.911,3.589,3.25,27.4
1258,46.95,573,2.614,5.035,3.877,27.7
1262,46.85,577,3.411,6.107,5.089,27.66
1259,46.66,569,2.807,4.807,3.86,27.75
1272,46.75,599,4.035,7.105,6,27.85
1270,47.03,603,3.268,6,5.125,27.96
1271,47.15,604,1.93,3.333,3.193,27.87
1270,47.25,604,2.714,4.786,4.179,27.74
1268,47.34,602,2.544,5.211,4.351,27.81
1271,47.34,613,2.789,5,4.193,27.7
1278,47.34,625,2.982,4.429,4.411,27.81
1282,47.44,642,2.175,4.158,3.526,27.74
1274,47.25,627,2.679,5.304,4.589,27.77
1278,-1000,627,2.877,5.035,4.368,27.77
1277,48.03,632,3.107,5.107,4.929,27.74
1268,47.66,608,3.632,5.947,5.158,27.54
1267,47.77,599,3.393,5.393,4.946,27.51
1270,47.78,600,3.316,6.088,5.193,27.31
1279,48.16,625,2.825,4.158,3.895,27.39
1287,48.48,658,3.232,6.268,4.25,27.31
1280,48.28,651,3.123,4.404,4.123,27.27
1274,48.28,630,3.5,6.071,4.857,27.25
1273,48.28,619,3.614,6.14,5.737,27.19
1290,48.7,647,3.286,5.107,4.714,27.03
1273,48.8,626,3.877,6.649,5.947,26.95
1279,49.42,617,3.561,4.86,4.596,26.75
1273,49.42,614,3.625,5.804,5.161,26.72
1271,49.54,605,3.298,5.474,5.123,26.58
1253,48.82,568,2.821,5.536,4.429,26.7
1261,49.22,573,2.491,4.702,3.842,26.69
1255,48.82,563,2.179,3.857,3.554,26.73
1254,48.63,551,2.789,4.228,4,26.87
1261,49.02,558,2.875,5.357,4.625,26.85
1249,48.82,556,3.316,5.281,5.018,26.75
1252,49.24,547,2.643,4.089,3.857,26.52
1260,49.86,560,2.491,5.421,4.474,26.35
1252,49.76,554,2.696,4.696,3.661,26.23
1255,49.76,552,2.789,4.228,3.333,26.21
1261,50.16,565,2.589,4.607,4.036,26.2
1264,50.18,580,2.684,5.211,4.421,26.02
1262,50.16,583,2.357,3.946,3.464,34.76
1259,50.16,583,2.877,3.912,3.912,26.21
1263,50.4,607,2.518,4.429,4.125,25.88
1250,50.21,556,2.298,3.491,3.421,25.91
1248,50.11,544,2.036,3.232,3.232,25.9
1250,49.99,544,2.421,3.772,3.649,25.99
1259,49.99,558,1.661,3.696,3.036,26.1
1269,50.16,589,1.825,4.035,3.509,26.21
1278,49.76,621,2.071,3.464,3.339,26.3
1269,49.34,616,2.474,3.579,3.263,26.48
1285,49.64,651,2.214,3.714,3.482,26.55
1290,49.52,697,1.632,3.351,2.737,26.69
1290,49.62,702,1.089,2.804,1.964,26.89
1280,49.22,662,1.737,2.772,2.702,26.87
1274,49.19,639,2.446,4.232,4.018,26.99
1277,49.32,636,0.947,1.789,1.632,26.85
1285,49.79,662,2.196,4.018,3.5,26.91
1284,49.59,671,2.123,3.368,3.158,26.94
1286,49.4,666,2.246,3.228,3.228,26.91
1281,49.29,664,1.625,3.607,2.875,26.95
1285,49.42,666,2.158,3.772,3.649,26.87
1283,49.42,667,1.786,2.321,2.321,26.88
1282,49.71,662,1.842,3.579,3.579,26.85
1282,49.69,661,2.071,3.893,3.589,26.94
1287,49.89,666,1.825,2.93,2.614,26.92
1289,50.18,674,2,3.696,3.125,26.92
1289,49.91,683,1.895,3.14,3.053,26.89
1292,49.79,690,2.193,4.439,4.228,26.91
1292,49.71,695,1.589,3.571,2.768,26.75
1301,49.62,727,2.211,4.754,3.877,26.84
1300,49.81,734,1.411,2.679,2.571,26.82
1298,50.11,728,2.035,3.719,3.228,26.8
1304,50.21,743,2.518,4.125,3.732,26.72
1302,50.21,754,1.789,3.211,3.123,26.69
1301,50.01,748,1.982,3.667,3.263,26.66
1299,50.83,733,2.554,4.161,3.5,26.63
1300,50.73,738,2.439,4.123,3.614,26.52
1301,50.63,743,2.25,3.964,3.268,26.45
